DISTRICT_ID,DISTRICTNAME_AR,DISTRICTNAME_EN,REGION_ID,CITY_ID
111001029,اليمامة,Al Yamamah,1,111001
114001020,طويق,Tuwaiq,1,114001
105001034,517 مخطط رقم,Subdivision 517,1,105001
118001013,البلدية,Al Baladiyah,1,118001
122002034,الريعانية,Al Ra'aniyah,1,122002
121001016,بدر,Badr,1,121001
104038004,النفل,An Nafl,1,104038
120001032,المروج,Al Muruj,1,120001
104001025,المستشفى الجامعي,University Hospital,1,104001
104001026,الصناعية الأولى,1st Industrial,1,104001
103001021,الديرة,Ad Dirah,1,103001
103001022,مصدة,Masida,1,103001
108001033,غرناطة,Ghirnatah,1,108001
113001017,المعارض,Al Maarid,1,113001
101001013,البليدا,Al Blaida,1,101001
103236025,الرديفة,Ar Radifah,1,103236
104006010,الفيصلية,Al Faisaliyah,1,104006
103236020,الشتينية,Al Shatinia,1,103236
102007007,مشرفة,Mishrifah,1,102007
103236021,العلوات,Al Ealawat,1,103236
103001024,الفردوس,Al Ferdous,1,103001
108001042,النهضة,An Nahdah,1,108001
103001029,الدرع,Ad Dara,1,103001
109001029,الأمير عبدالله بن عبدالعزيز للإسكان التنموي,Prince Abdullah bin Abdulaziz for Developmental Housing,1,109001
107017016,القيسية,Al Qaisiya,1,107017
120001030,العزيزية,Al Aziziyah,1,120001
114001015,الأندلس,Al Andalus,1,114001
107001022,التعاون,At Taawun,1,107001
106001035,الحديدية,Al Hadidia,1,106001
105001039,أبو سليم,Abu Sleem,1,105001
120001033,الديرة القديمة,Ad Dirah Al Qadimah,1,120001
104004023,العزيزية,Al Aziziyah,1,104004
103001025,العليا,Al Olaya,1,103001
106001028,الروضة,Ar Rawdah,1,106001
106001029,صناعية الحديدية,Sinaiyah Al Hadidia,1,106001
118001021,الركية,Ar Rukiyah,1,118001
104005014,الصناعية,Industrial,1,104005
105001046,سوق الماشية1,Suq Al Mashiya1,1,105001
104004025,المروج,Al Muruj,1,104004
100001140,العماجية,Al Ammajiyah,1,100001
100001141,العليا,Al Olaya,1,100001
100001142,أم سليم,Umm Selim,1,100001
104005011,الجزر,Al Jazur,1,104005
122002031,الوسيطاء,Al Wusayta,1,122002
110001021,نتيقة,Netica,1,110001
114001014,وسيلة,Wasila,1,114001
100001123,اليرموك,Al Yarmuk,1,100001
400001028,القيروان,Al Qirawan,4,400001
100001181,الورود,Al Wurud,1,100001
100001182,الملك عبدالله,King Abdullah,1,100001
100001183,الديرة,Ad Dirah,1,100001
100001184,إشبيلية,Ishbiliyah,1,100001
100001186,الدفاع,Ad Difa,1,100001
100001187,المربع,Al Murabba,1,100001
103264004,مخطط الفيضة القديم,Al Faydat Al Qadim Subdivision,1,103264
122112001,مخطط 423,Subdivision 423,1,122112
122053001,مخطط 303,Subdivision 303,1,122053
113001016,الهدا,Al Hada,1,113001
400001099,واسط,Wasit,4,400001
100001143,العريجاء الغربي,West Al Uraija,1,100001
100001144,الفيصلية,Al Faisaliyah,1,100001
100001145,العقيق,Al Aqiq,1,100001
100001146,الخالدية,Al Khalidiyah,1,100001
100001147,الوشام,Al Wisham,1,100001
100001148,الياسمين,Al Yasmin,1,100001
100001124,المناخ,Al Manakh,1,100001
100001125,النفل,An Nafl,1,100001
100001126,الروضة,Ar Rawdah,1,100001
109001020,القارة,Al Qarah,1,109001
400001089,البوطة,Al Butah,4,400001
101001014,ظهره العودة غرب,Dhahrat Al Awdat Gharb,1,101001
118001014,الصايغية,Al Saayghia,1,118001
117001019,النخيل,Al Nakhil,1,117001
112001004,الزهراء,Az Zahra,1,112001
105001035,مخطط رقم 1067,Subdivision No. 1067,1,105001
301001065,الشاطئ,Ash Shati,3,301001
301001066,النزهة,An Nuzhah,3,301001
301001067,الفلاح,Al Falah,3,301001
104004029,الفتح,Al Fath,1,104004
103236027,القسيمة,Al Qasima,1,103236
104021013,الملك سلمان,King Salman,1,104021
103236028,الرفيعة,Ar Rafiah,1,103236
115001021,مخطط 144,Subdivision 144,1,115001
105001030,الورود,Al Wurud,1,105001
105001031,الفيضة,Al Faydah ,1,105001
105001032,الحزم,Al Hazm,1,105001
122002026,عشيرة,Ushayra,1,122002
107029007,مخطط 739,Subdivision 739,1,107029
107029008,مخطط541,Subdivision 541,1,107029
400001127,رواق الشرقي,Rawaq Al Sharqi,4,400001
105001041,مخطط رقم 1111,Subdivision No. 1111,1,105001
117001024,حي ج18,Dst C18,1,117001
101001015,الطريف,Al Turaif,1,101001
101001016,الثليما,Al Thilaima ,1,101001
103023010,النهضة,An Nahdah,1,103023
114001016,الغطغط,Al Ghataght,1,114001
114001017,حضار,Hadar,1,114001
111001032,الربوة,Ar Rabwah,1,111001
103236022,الياسمين,Al Yasmin,1,103236
103236023,صقرة الشمالي,Saqra Al Shamali,1,103236
104006012,الصناعية1,Industrial1,1,104006
104021012,الياسمين,Al Yasmin,1,104021
104007008,الروضة,Ar Rawdah,1,104007
121001017,الصناعية,Industrial,1,121001
121001018,الخالدية,Al Khalidiyah,1,121001
115001022,المنار,Al Manar,1,115001
107017019,الصناعية,Industrial,1,107017
301001068,الفيحاء,Al Fayha,3,301001
301001069,الشعلة,Al Sholah,3,301001
301001070,القادسية,Al Qadisiyah,3,301001
301001072,النهضة,An Nahdah,3,301001
301001073,الروابي,Ar Rawabi,3,301001
301001074,الزهور,Al Zuhur,3,301001
118001019,الشرمان,Al Sharman,1,118001
112001005,الروضة,Ar Rawdah,1,112001
400001011,الجزيرة,Al Jazirah,4,400001
103001030,الحرمين,Al Haramain,1,103001
103001031,الخالدية,Al Khalidiyah,1,103001
117001016,حي ج7,Dst C7,1,117001
106001030,النويعمة,Al Nowema,1,106001
114001018,غرناطة,Ghirnatah,1,114001
109001025,الورود,Al Wurud,1,109001
120001031,الملك عبدالله,King Abdullah,1,120001
119001016,النخيل,Al Nakhil,1,119001
105131005,الزهور,Al Zuhur,1,105131
105001033,الخالدية,Al Khalidiyah,1,105001
120001026,الحزم,Al Hazm,1,120001
108001029,الورود,Al Wurud,1,108001
108001030,أحد,Ohod,1,108001
109001018,الشفاء,Ash Shifa,1,109001
109001019,الروابي,Ar Rawabi,1,109001
100001188,القدس,Al Quds,1,100001
100001189,بدر,Badr,1,100001
100001190,السويدي,Al Suwaidi,1,100001
301001076,المرسى,Al Marsaa,3,301001
301001078,ينبع البلد,Yanbu Al Balad,3,301001
107001029,الملك عبدالله,King Abdullah,1,107001
111114008,السلام ,As Salam,1,111114
111114009,الورود,Al Wurud,1,111114
110008001,مخطط رقم 430,Subdivision No. 430,1,110008
109018012,مخطط رقم 603,Subdivision No. 603,1,109018
108001043,إشبيلية,Ishbiliyah,1,108001
104004026,بدر,Badr,1,104004
114001022,الراشدية,Ar Rashidyah,1,114001
108001044,الصناعية,Industrial,1,108001
103236026,المسلخ,Al Maslakh,1,103236
100001149,الدار البيضاء,Al Dar Al Baida,1,100001
122002032,الفرعة,Al Farah,1,122002
101001012,السليمانية,As Sulaymaniyah,1,101001
110001029,النهضة,An Nahdah,1,110001
100001127,الزهرة,Az Zahrah,1,100001
100001128,المنار,Al Manar,1,100001
100001129,حطين,Hittin,1,100001
100001130,المروة,Al Marwah,1,100001
100001191,البيان,Al Bayan,1,100001
100001192,الوسام,Al Wasam,1,100001
100001193,ظهرة لبن,Dhahrat Laban,1,100001
100001122,العزيزية,Al Aziziyah,1,100001
121001013,المزرعة,Al Mazraa,1,121001
109006008,الصناعية,Industrial,1,109006
107024014,مخطط رقم 946,Subdivision No. 946,1,107024
109006009,الفيصلية,Al Faisaliyah,1,109006
114001023,الهدا,Al Hada,1,114001
120001040,1النخيل,Al Nakhil1,1,120001
111114010,المروج,Al Muruj,1,111114
117001025,القرينة القديمة,Al Qarina Al Qadima,1,117001
107001030,الاذاعة,Al Idhaah,1,107001
100001151,قرطبة,Qurtubah,1,100001
100001152,السليمانية,As Sulaymaniyah,1,100001
111151001,مخطط الاشعرية,Ash'ari Subdivision,1,111151
111068002,مخطط الرميثي,Al Rumaythi Subdivision,1,111068
113001010,الريان,Ar Rayaan,1,113001
113001011,البطين,Al Batiyn,1,113001
100001131,عكاظ,Uqaz,1,100001
100001132,السلام,As Salam,1,100001
121001014,سدير,Sudayr,1,121001
111001030,الغدير,Al Ghadir,1,111001
111001031,المنتزة,Al Muntazah,1,111001
111114005,الياسمين,Al Yasmin,1,111114
109001027,محطة تحلية المياة,Organizing the site of the desalination plant in Shaqra,1,109001
104004024,الندى,An Nada,1,104004
120001034,العلاوة,Al Allawah,1,120001
117001026,النهضة,An Nahdah,1,117001
105073021,المصيف,Al Masif,1,105073
114001024,الجامعة,Al Jamiah,1,114001
113001012,اليمامة,Al Yamamah,1,113001
113001013,النخيل,Al Nakhil,1,113001
113001014,طويق,Tuwaiq,1,113001
113001015,المنتزة,Al Muntazah,1,113001
108001028,سمنان,Semnan,1,108001
109006010,الشفاء,Ash Shifa,1,109006
105001043,مخطط رقم 1037,Subdivision No. 1037,1,105001
121001019,العليا,Al Olaya,1,121001
122222016,الورود,Al Wurud,1,122222
122222017,الهده,Al Hadah,1,122222
107024016,ال وقيان,Al Waqian,1,107024
122002037,اليمامة,Al Yamamah,1,122002
114001019,الصقورية,As Suquriyyah,1,114001
107001026,الأندلس,Al Andalus,1,107001
103001026,اليمامة,Al Yamamah,1,103001
400001058,المنار,Al Manar,4,400001
400001041,الإسكان,Al Iskan,4,400001
107001020,الفروسية,Al Frosyah,1,107001
108001031,الخليج,Al Khalij,1,108001
